"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:1901524","regulation of mitophagy","16/4439","46/18842",0.347826086956522,1.47639989421824,1.79591559207531,0.0567015413905544,0.20157500808734,0.20157500808734,"VPS13D/FBXO7/FBXL4/HUWE1/HDAC6/SKP1/SREBF2/CDC37/STUB1/HTRA2/FBXW7/USP36/DNM1L/VPS13C/SREBF1/EIF2AK1",16
"GO:0010499","proteasomal ubiquitin-independent protein catabolic process","8/4439","19/18842",0.421052631578947,1.78722092457998,1.90588668322422,0.0570205949400242,0.201733512784201,0.201733512784201,"PSMB2/PSMB6/PSMA7/MIDN/NFE2L2/PSMA1/PSMB4/PSMA6",8
"GO:0010885","regulation of cholesterol storage","8/4439","19/18842",0.421052631578947,1.78722092457998,1.90588668322422,0.0570205949400242,0.201733512784201,0.201733512784201,"PPARD/PPARA/NR1H2/SREBF2/MSR1/ABCA1/PPARG/EHD1",8
"GO:0032634","interleukin-5 production","8/4439","19/18842",0.421052631578947,1.78722092457998,1.90588668322422,0.0570205949400242,0.201733512784201,0.201733512784201,"CRLF2/TNFRSF21/IL17RB/PDE4D/IL1RAP/RARA/LILRB4/TRAF3IP2",8
"GO:0032674","regulation of interleukin-5 production","8/4439","19/18842",0.421052631578947,1.78722092457998,1.90588668322422,0.0570205949400242,0.201733512784201,0.201733512784201,"CRLF2/TNFRSF21/IL17RB/PDE4D/IL1RAP/RARA/LILRB4/TRAF3IP2",8
"GO:0050849","negative regulation of calcium-mediated signaling","8/4439","19/18842",0.421052631578947,1.78722092457998,1.90588668322422,0.0570205949400242,0.201733512784201,0.201733512784201,"CD22/PLEK/PRNP/ITPR1/HOMER3/ATP2B4/INPP5A/RCAN1",8
"GO:0090110","COPII-coated vesicle cargo loading","8/4439","19/18842",0.421052631578947,1.78722092457998,1.90588668322422,0.0570205949400242,0.201733512784201,0.201733512784201,"SURF4/INSIG1/SAR1A/SEC31B/SEC24D/SEC23A/MIA3/RAB1A",8
"GO:1902236","negative regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway","8/4439","19/18842",0.421052631578947,1.78722092457998,1.90588668322422,0.0570205949400242,0.201733512784201,0.201733512784201,"SELENOS/XBP1/IKBKG/TMBIM6/PTPN1/HYOU1/LRRK2/HSPA1A",8
"GO:1903428","positive regulation of reactive oxygen species biosynthetic process","8/4439","19/18842",0.421052631578947,1.78722092457998,1.90588668322422,0.0570205949400242,0.201733512784201,0.201733512784201,"SLC5A3/CYBA/LCN2/FOXO3/RAB27A/ADGRB1/SOD2/TLR4",8
"GO:0030148","sphingolipid biosynthetic process","33/4439","108/18842",0.305555555555556,1.29697629596255,1.7182504762578,0.0572717297443442,0.202500162896418,0.202500162896418,"VAPA/HACD2/ELOVL7/DEGS1/ELOVL3/CSNK1G2/ABCC1/SPTLC1/ST3GAL1/B3GNT5/ST6GALNAC4/SMPD4/FUT4/SPTSSA/PLA2G6/PRKAA1/A4GALT/PNPLA1/UGCG/B4GALT6/CLN8/PLEKHA8/SPHK1/PRKD3/SMPD2/B4GALT5/ACER3/SPTLC2/CERK/SGMS1/PRKCD/ABCA2/PRKD2",33
"GO:0051897","positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction","54/4439","188/18842",0.287234042553192,1.21920789136905,1.67693870945649,0.058153150521156,0.205493104005046,0.205493104005046,"TGFB1/ARFGEF1/ADAM8/VAV3/XBP1/IGF1R/TSPYL5/RTN4/VEGFA/GCNT2/CCL3/FGFR1/CSF3/PDGFB/IL1R1/DAG1/HCST/FPR2/WNT5A/CCR7/CCL5/HGF/VEGFB/CBL/FLT3/NKX3-1/ADTRP/IL1B/MTOR/SPRY2/CASS4/GAS6/HBEGF/PTPN6/VAV2/BAG4/GRM2/TNF/GDF15/ARRB2/BTBD10/AKT1/F2RL1/SRC/PIK3R5/PDGFA/P2RX4/FLT1/GAB1/THBS1/ADRA2B/AXL/CHI3L1/VAV1",54
